101,2010,55,1200,0,9.8,27.46
101,2010,55,1300,0,11.69,23.17
101,2010,55,1400,0,12.48,24.23
101,2010,55,1500,0,13.81,20.31
101,2010,55,1600,0,14.45,19.44
101,2010,55,1700,0,14.49,18.5
101,2010,55,1800,0,15.26,17.91
101,2010,55,1900,0,11.84,27.82
101,2010,55,2000,0,8.4,40.59
101,2010,55,2100,0,6.289,43.83
101,2010,55,2200,0,6.464,45.13
101,2010,55,2300,0,4.77,48.89
101,2010,55,2400,0,5.542,47.11
102,2010,55,2400,12.55,4443
101,2010,56,100,0,8.03,39.28
101,2010,56,200,0,6.832,43.71
101,2010,56,300,0,5.7,49.19
101,2010,56,400,0,5.169,52.72
101,2010,56,500,0,5.435,48.89
101,2010,56,600,0,4.509,49.63
101,2010,56,700,0,3.185,54.4
101,2010,56,800,0,3.321,55.03
101,2010,56,900,0,8.2,36.53
101,2010,56,1000,0,8.72,44.66
101,2010,56,1100,0,12.26,32.35
101,2010,56,1200,0,14.77,30.61
101,2010,56,1300,0,15.56,26.58
101,2010,56,1400,0,15.89,24.79
101,2010,56,1500,0,16.41,23.55
101,2010,56,1600,0,15.85,24.12
101,2010,56,1700,0,15.75,26.05
101,2010,56,1800,0,14.19,23.75
101,2010,56,1900,0,12.41,27.95
101,2010,56,2000,0,10.63,29.55
101,2010,56,2100,0,10.11,31.32
101,2010,56,2200,0,8.55,32.32
101,2010,56,2300,0,7.52,37.98
101,2010,56,2400,0,5.867,51.45
102,2010,56,2400,12.6,4443
101,2010,57,100,0,5.01,52.93
101,2010,57,200,0,5.05,58.19
101,2010,57,300,0,3.454,64.71
101,2010,57,400,0,2.755,66.81
101,2010,57,500,0,3.623,59.73
101,2010,57,600,0,1.963,66.89
101,2010,57,700,0,2.762,62.3
101,2010,57,800,0,2.662,60.3
101,2010,57,900,0,8.08,45.35
101,2010,57,1000,0,9.45,42.9
101,2010,57,1100,0,10.53,32.78
101,2010,57,1200,0,12.04,27.58
101,2010,57,1300,0,13.37,21.97
101,2010,57,1400,0,13.47,19.47
101,2010,57,1500,0,15.25,16.41
101,2010,57,1600,0,15.68,14.12
101,2010,57,1700,0,15.88,13.79
101,2010,57,1800,0,15.75,14.19
101,2010,57,1900,0,12.27,20.94
101,2010,57,2000,0,8.67,33.58
101,2010,57,2100,0,9.38,32.68
101,2010,57,2200,0,7.98,36.18
101,2010,57,2300,0,8.39,32.16
101,2010,57,2400,0,5.364,43.8
102,2010,57,2400,12.57,4443
101,2010,58,100,0,5.769,40.68
101,2010,58,200,0,4.977,43.11
101,2010,58,300,0,3.945,47.6
101,2010,58,400,0,4.777,44.78
101,2010,58,500,0,2.883,50.93
101,2010,58,600,0,2.555,51.14
101,2010,58,700,0,2.594,51.01
